user_id,timestamp,login_hour,session_duration_min,files_accessed,bytes_downloaded,email_count,suspicious_email_score,failed_logins,device_change,remote_access,location_change,keystroke_latency_mean_ms,mouse_entropy,label_anomaly,threat_level
user_0070,2024-11-13T08:00:00,8,115,4,12711852,2,0.0,0,0,0,0,134.56,1.0542,0,1
user_0070,2024-10-28T05:00:00,5,52,11,2865459,1,0.0,0,0,0,0,192.98,0.5855,0,1
user_0070,2024-12-18T19:00:00,19,112,2,26255370,2,0.0272,0,0,0,0,162.07,0.7852,0,1
user_0070,2024-03-23T23:00:00,23,12,8,27632968,0,0.0565,0,0,0,0,116.75,0.6267,0,1
user_0070,2024-07-21T01:00:00,1,89,10,27270664,0,0.0236,0,0,0,0,184.52,0.0716,0,1
user_0070,2024-02-18T03:00:00,3,144,217,942848510,9,2.4336,2,1,1,0,276.09,2.3248,1,1
user_0070,2024-03-27T07:00:00,7,7,3,46389422,1,0.1073,0,0,0,0,169.81,0.5505,0,1
user_0070,2024-10-17T03:00:00,3,66,12,56693982,1,0.0,0,0,0,0,233.86,0.853,0,1
user_0070,2024-07-13T17:00:00,17,59,7,18386719,0,0.0,0,0,0,0,120.27,0.4146,0,1
user_0070,2024-10-11T15:00:00,15,93,3,2354808,0,0.0615,0,0,0,0,173.11,0.4293,0,1
user_0070,2024-05-16T23:00:00,23,320,120,1012022614,62,2.719,1,0,1,0,335.8,1.2248,1,1
user_0070,2024-07-11T01:00:00,1,188,125,753357952,25,1.1021,5,0,1,0,184.35,1.4002,1,1
user_0070,2024-12-06T03:00:00,3,13,8,13014281,2,0.0529,0,0,0,0,108.76,0.6732,0,1
user_0070,2024-04-27T01:00:00,1,156,143,1063443806,55,2.3987,0,1,1,0,389.36,0.5286,1,1
user_0070,2024-06-13T06:00:00,6,79,7,17847997,0,0.0,0,0,0,0,192.42,0.7177,0,1
user_0070,2024-11-15T20:00:00,20,19,7,33240272,2,0.0528,0,0,0,0,149.17,0.5471,0,1
user_0070,2024-12-25T09:00:00,9,79,4,30438786,0,0.0,0,0,0,0,100.9,0.4048,0,1
user_0070,2024-12-22T13:00:00,13,95,13,38551751,0,0.0,0,0,0,0,63.67,0.6426,0,1
user_0070,2024-05-19T15:00:00,15,80,10,21227991,2,0.0812,0,0,0,0,91.4,0.6538,0,1
user_0070,2024-12-02T02:00:00,2,197,47,181538090,30,0.1491,3,1,1,0,266.88,1.0565,1,1
user_0070,2024-10-24T03:00:00,3,32,9,22133011,0,0.0745,0,0,0,0,136.26,0.806,0,1
user_0070,2024-01-09T00:00:00,0,17,10,14820372,1,0.0,0,0,0,0,251.32,0.711,0,1
user_0070,2024-12-19T01:00:00,1,58,5,25691670,0,0.066,0,0,0,0,151.31,0.6078,0,1
user_0070,2024-01-22T15:00:00,15,338,60,1239760465,7,2.1674,2,0,1,1,277.11,1.9373,1,1
user_0070,2024-11-29T04:00:00,4,48,8,52155783,1,0.0,0,0,0,0,78.77,0.6369,0,1
user_0070,2024-07-09T02:00:00,2,225,311,1489964529,9,2.9816,0,1,1,0,440.21,2.4814,1,1
user_0070,2024-07-23T03:00:00,3,406,161,1675242217,54,0.6063,2,0,1,1,317.31,2.5383,1,1
user_0070,2024-01-01T12:00:00,12,108,0,54959315,1,0.0037,0,0,0,0,120.13,0.4182,0,1
user_0070,2024-12-16T04:00:00,4,67,5,36731882,2,0.0521,0,0,0,0,195.7,0.7205,0,1
user_0070,2024-09-11T00:00:00,0,139,33,1995237172,32,0.1177,1,1,1,1,436.98,1.3999,1,1
user_0070,2024-01-24T18:00:00,18,49,1,2455709,0,0.0,0,0,0,0,44.74,0.6362,0,1
user_0070,2024-05-15T00:00:00,0,382,108,320229765,48,1.6041,5,0,1,1,302.52,0.7553,1,1
user_0070,2024-09-09T06:00:00,6,82,5,6029077,0,0.1089,0,1,0,0,159.85,0.6538,0,1
user_0070,2024-11-04T11:00:00,11,5,1,51422796,0,0.0327,0,0,0,0,158.86,0.7429,0,1
user_0070,2024-07-12T18:00:00,18,60,13,31524801,0,0.0489,0,0,1,0,199.77,0.9563,0,1
user_0070,2024-06-11T01:00:00,1,53,4,10693368,0,0.013,0,0,0,0,195.14,0.4061,0,1
user_0070,2024-11-06T13:00:00,13,33,5,23538947,1,0.1203,0,0,0,0,87.77,0.9743,0,1
user_0070,2024-07-25T04:00:00,4,82,191,2640873069,9,2.2296,6,1,1,1,667.94,2.2626,1,1
user_0070,2024-08-17T15:00:00,15,91,0,27097190,1,0.0734,0,0,0,0,195.25,0.5624,0,1
user_0070,2024-10-21T04:00:00,4,353,101,1490737349,36,1.7985,1,1,1,1,181.61,1.0561,1,1
user_0070,2024-01-17T00:00:00,0,43,3,18617255,1,0.0544,0,0,0,0,148.19,1.3879,0,1
user_0070,2024-12-06T02:00:00,2,69,9,27412993,0,0.0543,0,0,0,0,144.34,0.5554,0,1
user_0070,2024-06-15T23:00:00,23,21,10,1612911,0,0.0415,0,0,0,0,135.6,0.3855,0,1
user_0070,2024-12-21T05:00:00,5,27,7,18210580,3,0.0143,0,0,0,0,171.88,0.5911,0,1
user_0070,2024-09-04T01:00:00,1,287,232,1283118490,28,2.2313,0,1,1,0,194.19,1.4989,1,1
user_0070,2024-04-08T04:00:00,4,50,2,6495359,1,0.001,0,0,0,0,185.6,0.6345,0,1
user_0070,2024-07-17T03:00:00,3,206,87,561550875,49,2.6596,0,0,1,0,348.77,1.3672,1,1
user_0070,2024-09-01T04:00:00,4,232,141,914128666,25,1.3861,4,0,1,0,573.2,0.5591,1,1
user_0070,2024-04-19T07:00:00,7,58,5,27283282,0,0.0007,0,0,0,0,167.21,0.502,0,1
user_0070,2024-12-13T19:00:00,19,67,7,6638058,2,0.0,0,0,0,0,181.76,0.7805,0,1
user_0070,2024-01-27T01:00:00,1,291,169,1796223275,55,1.2482,2,1,1,1,418.98,1.2605,1,1
user_0070,2024-06-24T10:00:00,10,104,1,3425008,2,0.0,0,0,0,0,104.79,0.5979,0,1
user_0070,2024-06-07T07:00:00,7,23,5,24703960,2,0.0968,0,0,0,0,145.74,0.5773,0,1
user_0070,2024-06-22T06:00:00,6,32,2,18901492,1,0.0394,0,0,0,0,142.1,0.6426,0,1
user_0070,2024-02-02T09:00:00,9,21,10,36858884,1,0.0507,0,0,0,0,171.3,0.7379,0,1
user_0070,2024-10-03T03:00:00,3,28,8,52416237,0,0.0,0,0,0,0,172.83,0.7647,0,1
user_0070,2024-05-31T22:00:00,22,28,4,7079350,0,0.0301,0,0,0,0,111.26,0.8596,0,1
user_0070,2024-04-07T13:00:00,13,25,4,10246631,2,0.0,0,0,0,0,163.0,0.8351,0,1
user_0071,2024-02-14T09:00:00,9,3,1,40100159,0,0.0234,0,0,0,0,149.2,0.7126,0,0
user_0071,2024-06-20T06:00:00,6,86,6,44530917,0,0.083,0,0,0,0,141.62,0.7826,0,0
user_0071,2024-01-06T19:00:00,19,124,11,855229,1,0.1933,0,0,0,0,125.57,0.8112,0,0
user_0071,2024-07-22T08:00:00,8,30,5,34948841,1,0.1205,0,0,0,0,173.65,0.7209,0,0
user_0071,2024-01-05T15:00:00,15,80,8,17705387,1,0.0119,0,0,0,0,159.45,0.563,0,0
user_0071,2024-01-23T04:00:00,4,6,5,7778688,1,0.056,0,0,0,0,166.64,0.6633,0,0
user_0071,2024-05-20T15:00:00,15,27,9,13772437,1,0.0223,0,0,0,0,135.89,0.6448,0,0
user_0071,2024-07-01T23:00:00,23,37,8,24943741,0,0.0426,0,0,0,0,219.92,0.5777,0,0
user_0071,2024-04-14T23:00:00,23,35,5,36038721,0,0.0,0,0,0,0,170.71,0.6316,0,0
user_0071,2024-06-29T13:00:00,13,17,11,16074892,0,0.0075,0,0,0,0,191.71,0.5014,0,0
user_0071,2024-06-25T10:00:00,10,27,1,4201543,0,0.1498,0,0,0,0,184.21,0.4603,0,0
user_0071,2024-12-06T15:00:00,15,24,0,22420450,1,0.0,0,0,0,0,227.63,0.6298,0,0
user_0071,2024-05-13T07:00:00,7,38,2,37694544,0,0.1751,1,0,0,0,178.73,0.962,0,0
user_0071,2024-03-12T01:00:00,1,96,7,29773985,2,0.0,0,0,0,0,80.46,0.7447,0,0
user_0071,2024-03-25T20:00:00,20,89,6,18315726,1,0.0,0,0,0,0,135.78,0.8181,0,0
user_0071,2024-03-28T21:00:00,21,7,8,17783991,0,0.0136,0,0,0,0,168.51,0.4078,0,0
user_0071,2024-04-19T10:00:00,10,7,5,27697294,0,0.147,0,0,0,0,120.08,0.7894,0,0
user_0071,2024-05-05T16:00:00,16,37,5,7209054,1,0.0322,0,0,0,0,153.39,0.7052,0,0
user_0071,2024-07-30T17:00:00,17,45,14,4106438,0,0.0,0,0,0,0,150.99,0.6856,0,0
user_0071,2024-02-29T21:00:00,21,94,4,9182650,3,0.0563,0,0,0,0,202.79,1.0512,0,0
user_0071,2024-01-09T12:00:00,12,43,9,25367394,0,0.0726,0,0,0,0,175.27,0.8659,0,0
user_0071,2024-01-20T13:00:00,13,40,0,473767,1,0.0658,0,0,0,0,56.62,0.3721,0,0
user_0071,2024-03-30T21:00:00,21,1,12,10890826,1,0.0,1,0,0,0,179.64,0.8088,0,0
user_0071,2024-06-26T05:00:00,5,11,6,22653440,1,0.0361,0,0,0,0,173.49,0.3371,0,0
user_0071,2024-05-29T15:00:00,15,117,8,44720010,2,0.0287,0,0,0,0,148.64,0.6225,0,0
user_0071,2024-02-10T06:00:00,6,19,0,41348820,0,0.1121,1,0,0,0,167.18,0.3745,0,0
user_0071,2024-05-14T05:00:00,5,15,3,46263391,1,0.0,0,0,0,0,213.83,0.6134,0,0
user_0071,2024-11-14T09:00:00,9,15,1,1152451,0,0.147,0,0,0,0,150.26,0.3829,0,0
user_0071,2024-02-04T14:00:00,14,112,6,32720165,2,0.0515,0,0,0,0,89.31,0.6037,0,0
user_0071,2024-05-06T08:00:00,8,44,8,20315018,0,0.0,0,0,0,0,244.15,0.4756,0,0
user_0071,2024-11-20T07:00:00,7,43,15,3449212,1,0.0738,0,0,0,0,164.78,0.6644,0,0
user_0071,2024-10-14T06:00:00,6,58,11,980165,0,0.0,0,0,0,0,179.98,0.8116,0,0
user_0071,2024-06-23T13:00:00,13,80,6,14956677,1,0.0,0,0,0,0,159.12,0.7294,0,0
user_0071,2024-10-24T13:00:00,13,53,2,7816802,0,0.0171,0,0,0,0,127.58,0.762,0,0
user_0071,2024-01-29T16:00:00,16,16,5,24887042,1,0.0272,0,0,0,0,173.16,0.8839,0,0
user_0071,2024-04-08T03:00:00,3,52,10,13772067,3,0.1138,0,0,0,0,157.14,0.8288,0,0
user_0071,2024-05-14T09:00:00,9,66,4,47607449,2,0.1187,0,0,0,0,151.55,0.6861,0,0
user_0071,2024-08-19T12:00:00,12,69,2,28866680,1,0.0341,0,0,0,0,220.76,0.6198,0,0
user_0071,2024-04-28T01:00:00,1,55,5,47628203,2,0.0,0,0,0,0,241.61,0.6561,0,0
user_0071,2024-09-02T13:00:00,13,25,2,4430121,0,0.0171,0,0,0,0,153.89,0.7541,0,0
user_0071,2024-04-12T21:00:00,21,41,10,4154778,0,0.0128,0,0,0,0,87.77,0.7987,0,0
user_0071,2024-08-28T07:00:00,7,104,0,7890254,2,0.1169,1,0,0,0,192.35,0.5973,0,0
user_0071,2024-12-02T20:00:00,20,13,11,43527017,1,0.0456,0,0,0,0,194.05,0.7987,0,0
user_0071,2024-07-01T11:00:00,11,97,8,37860217,2,0.0277,0,0,0,0,123.36,0.6117,0,0
user_0071,2024-07-13T06:00:00,6,31,10,32051665,0,0.0485,0,1,0,0,109.19,0.6923,0,0
user_0071,2024-05-15T15:00:00,15,46,7,17592811,1,0.0,0,0,0,0,181.11,0.3613,0,0
user_0071,2024-03-30T10:00:00,10,52,0,31438735,1,0.0219,0,0,0,0,112.09,0.8207,0,0
user_0071,2024-11-25T06:00:00,6,111,3,10080334,0,0.085,0,0,0,0,209.95,0.6562,0,0
user_0071,2024-06-16T21:00:00,21,49,4,64925868,1,0.0,0,0,0,0,161.53,0.8674,0,0
user_0071,2024-09-24T19:00:00,19,93,7,53358752,1,0.017,1,0,0,0,128.8,0.7012,0,0
user_0071,2024-07-24T18:00:00,18,76,7,13111692,2,0.1044,0,0,0,0,90.29,0.4979,0,0
user_0071,2024-02-18T02:00:00,2,16,4,23450114,0,0.0828,0,0,0,0,214.09,0.6807,0,0
user_0071,2024-04-17T08:00:00,8,55,3,30072384,4,0.0513,0,0,0,0,113.15,0.9443,0,0
user_0071,2024-03-05T02:00:00,2,61,4,11128122,1,0.0,0,0,0,0,209.39,0.9566,0,0
user_0071,2024-11-19T23:00:00,23,22,4,53848476,0,0.0,0,0,0,0,113.07,0.3786,0,0
user_0071,2024-03-22T11:00:00,11,14,4,43255405,1,0.0885,0,0,0,0,196.77,0.7725,0,0
user_0071,2024-06-28T08:00:00,8,1,8,6059891,1,0.0712,0,0,0,0,132.56,0.6024,0,0
user_0071,2024-07-27T15:00:00,15,3,6,46629795,1,0.0171,0,0,0,0,149.11,0.5493,0,0
user_0071,2024-08-07T07:00:00,7,30,7,19916725,2,0.0,0,0,0,0,189.71,0.9184,0,0
user_0071,2024-08-28T14:00:00,14,74,7,6193315,1,0.0202,0,0,0,0,162.1,0.6166,0,0
user_0071,2024-09-08T02:00:00,2,44,4,37160998,3,0.0,0,0,0,0,174.69,0.6836,0,0
user_0071,2024-11-16T16:00:00,16,54,9,41678852,1,0.0,0,0,0,0,176.59,0.947,0,0
user_0071,2024-07-30T01:00:00,1,67,1,31051059,2,0.0328,0,0,0,0,183.62,0.7898,0,0
user_0071,2024-04-22T01:00:00,1,65,7,7971948,1,0.0824,0,0,0,0,199.04,0.6516,0,0
user_0071,2024-01-31T13:00:00,13,38,2,41065575,2,0.1143,0,0,0,0,93.28,0.399,0,0
user_0071,2024-12-08T15:00:00,15,32,7,64644855,0,0.0035,0,0,0,0,215.03,0.59,0,0
user_0071,2024-07-13T04:00:00,4,71,3,26892681,2,0.1488,0,0,0,0,102.69,0.7361,0,0
user_0071,2024-04-10T20:00:00,20,82,3,13448588,2,0.0649,0,0,0,0,201.28,0.5939,0,0
user_0071,2024-11-05T02:00:00,2,97,5,29639002,1,0.0978,0,0,0,0,169.36,0.7429,0,0
user_0071,2024-02-22T09:00:00,9,7,13,15210493,0,0.0,0,0,0,0,122.6,0.7025,0,0
user_0071,2024-04-07T15:00:00,15,80,0,26340400,0,0.0,0,0,0,0,147.1,0.8157,0,0
user_0071,2024-11-29T18:00:00,18,64,6,24547631,0,0.0,0,0,0,0,227.34,0.8069,0,0
user_0071,2024-09-14T16:00:00,16,108,19,10030909,0,0.001,0,0,0,0,156.61,0.6856,0,0
user_0071,2024-04-28T02:00:00,2,72,7,37821594,2,0.0,0,0,0,0,120.23,0.8842,0,0
user_0071,2024-07-21T05:00:00,5,41,0,13561926,1,0.0,0,0,0,0,201.66,0.5081,0,0
user_0071,2024-09-14T20:00:00,20,50,1,31286858,1,0.0833,0,0,0,0,208.21,0.5773,0,0
user_0071,2024-08-20T19:00:00,19,64,3,19506417,0,0.0401,0,0,0,0,153.56,0.7995,0,0
user_0071,2024-10-12T08:00:00,8,103,4,15665414,0,0.1028,0,0,0,0,229.44,0.8361,0,0
user_0071,2024-03-15T07:00:00,7,104,5,44356870,0,0.0876,0,0,0,0,127.69,0.8166,0,0
user_0071,2024-06-07T12:00:00,12,35,8,3849785,1,0.1005,0,0,0,0,104.04,0.5044,0,0
user_0071,2024-05-06T04:00:00,4,56,0,9180734,0,0.0735,0,0,0,0,129.58,0.7466,0,0
user_0071,2024-08-24T22:00:00,22,58,9,2563700,1,0.0,0,0,0,0,196.83,0.4775,0,0
user_0071,2024-07-31T15:00:00,15,148,4,21031394,0,0.1505,1,0,0,0,111.71,0.5176,0,0
user_0071,2024-02-14T04:00:00,4,50,4,4749279,4,0.0632,0,0,0,0,203.45,0.8979,0,0
user_0071,2024-10-21T16:00:00,16,52,1,18715857,0,0.0,0,0,0,0,157.37,0.7981,0,0
user_0071,2024-07-05T09:00:00,9,3,8,19655747,1,0.0,0,0,0,0,222.13,0.7117,0,0
user_0071,2024-10-24T13:00:00,13,39,0,26033110,2,0.1546,0,0,0,0,170.03,1.0116,0,0
user_0071,2024-07-09T12:00:00,12,28,11,51104776,0,0.0831,0,0,0,0,148.13,0.5831,0,0
user_0071,2024-09-15T08:00:00,8,50,10,20097914,1,0.0102,0,0,0,0,204.97,0.7294,0,0
user_0071,2024-03-24T08:00:00,8,18,8,12024547,1,0.0,0,0,0,0,73.73,0.8598,0,0
user_0071,2024-10-23T06:00:00,6,46,9,36379697,1,0.0,0,0,0,0,218.81,0.7605,0,0
user_0071,2024-03-07T20:00:00,20,76,1,3759930,2,0.0745,0,0,0,0,194.79,0.9611,0,0
user_0071,2024-03-25T23:00:00,23,92,3,863386,1,0.0842,0,0,0,0,257.63,1.0906,0,0
user_0071,2024-09-15T00:00:00,0,47,6,41847922,2,0.0,0,0,0,0,185.22,0.715,0,0
user_0071,2024-03-25T22:00:00,22,42,1,221480,1,0.1515,0,0,0,0,137.69,0.9947,0,0
user_0071,2024-11-12T17:00:00,17,51,8,39315901,3,0.0681,0,0,0,0,101.3,0.6667,0,0
user_0071,2024-10-16T21:00:00,21,44,5,3289830,0,0.114,0,0,0,0,250.65,0.724,0,0
user_0071,2024-10-31T15:00:00,15,22,8,17224628,0,0.0019,0,0,0,0,148.89,0.3741,0,0
user_0071,2024-08-03T13:00:00,13,94,1,17815622,1,0.1434,0,0,0,0,201.31,0.4375,0,0
user_0071,2024-05-02T11:00:00,11,64,7,12758577,1,0.0005,0,0,0,0,148.12,0.7625,0,0
user_0072,2024-02-25T05:00:00,5,87,3,64056729,0,0.0,0,0,0,0,130.07,0.8772,0,0
user_0072,2024-01-23T05:00:00,5,59,7,8175705,1,0.0437,0,0,0,0,201.3,0.8763,0,0
user_0072,2024-02-09T15:00:00,15,14,4,2296326,0,0.1309,0,0,0,0,191.24,0.6768,0,0
user_0072,2024-12-06T23:00:00,23,70,5,10135967,2,0.0,0,0,0,0,201.98,0.6523,0,0
user_0072,2024-01-07T15:00:00,15,94,3,13099376,1,0.0289,0,0,0,0,225.18,0.6155,0,0
user_0072,2024-01-07T09:00:00,9,65,6,13736585,2,0.0213,0,0,0,0,180.07,0.6754,0,0
user_0072,2024-03-31T11:00:00,11,48,6,9928711,1,0.0337,0,0,0,0,238.56,0.7414,0,0
user_0072,2024-06-29T02:00:00,2,36,9,17183676,2,0.0,0,0,0,0,165.52,0.6422,0,0
user_0072,2024-04-22T15:00:00,15,111,2,35516425,2,0.098,0,0,0,0,180.13,0.7259,0,0
user_0072,2024-07-20T12:00:00,12,131,1,28875464,1,0.0,0,0,0,0,177.68,0.9825,0,0
user_0072,2024-01-23T15:00:00,15,52,8,18215300,0,0.1654,0,0,0,0,154.28,0.7878,0,0
user_0072,2024-11-21T20:00:00,20,2,9,17566525,0,0.0,0,0,0,0,180.41,1.0112,0,0
user_0072,2024-02-10T08:00:00,8,24,6,4653538,3,0.0,0,0,0,0,171.49,0.5941,0,0
user_0072,2024-03-21T07:00:00,7,51,13,3384303,0,0.0991,0,0,0,0,208.85,0.7311,0,0
user_0072,2024-10-16T17:00:00,17,20,4,31842901,3,0.0,0,0,0,0,137.84,0.4163,0,0
user_0072,2024-12-17T16:00:00,16,4,10,11985650,0,0.0706,0,0,0,0,87.62,1.195,0,0
user_0072,2024-09-24T10:00:00,10,60,13,60025135,1,0.0,0,0,0,0,154.56,0.5164,0,0
user_0072,2024-10-21T09:00:00,9,23,5,2474847,0,0.0,0,0,0,0,179.16,0.8059,0,0
user_0072,2024-04-18T22:00:00,22,92,10,7506481,1,0.0144,0,0,0,0,163.27,0.7195,0,0
user_0072,2024-04-03T00:00:00,0,35,4,1345941,0,0.0,0,0,0,0,97.86,0.5551,0,0
user_0072,2024-11-26T14:00:00,14,60,4,37536887,1,0.1341,0,0,0,0,226.69,0.9741,0,0
user_0072,2024-09-17T17:00:00,17,77,2,14614786,3,0.129,0,0,0,0,186.98,0.9466,0,0
user_0072,2024-05-24T17:00:00,17,50,9,65758452,0,0.1784,0,0,0,0,215.15,0.759,0,0
user_0072,2024-08-30T10:00:00,10,38,11,49825703,0,0.0679,0,0,0,0,180.5,0.8863,0,0
user_0072,2024-12-21T06:00:00,6,107,9,39622341,0,0.0,0,0,0,0,116.13,0.5513,0,0
user_0072,2024-08-27T08:00:00,8,62,2,14578547,0,0.0,0,0,0,0,154.45,0.5011,0,0
user_0072,2024-07-17T08:00:00,8,96,14,1997348,1,0.0543,0,0,0,0,180.47,0.6295,0,0
user_0072,2024-04-10T11:00:00,11,37,6,2568004,1,0.0553,0,0,0,0,114.41,0.8193,0,0
user_0072,2024-05-09T05:00:00,5,11,5,7892736,1,0.1389,0,0,0,0,189.88,1.0386,0,0
user_0072,2024-02-19T00:00:00,0,90,5,16591173,1,0.0086,0,0,0,0,127.32,1.0236,0,0
user_0072,2024-09-29T04:00:00,4,69,1,14440306,1,0.0,0,0,0,0,114.39,0.9205,0,0
user_0072,2024-02-20T13:00:00,13,24,6,2730480,0,0.0602,0,0,0,0,127.8,0.5546,0,0
user_0072,2024-11-27T12:00:00,12,60,11,45474758,1,0.1562,0,0,0,0,192.6,0.6949,0,0
user_0072,2024-12-11T05:00:00,5,57,8,27394967,1,0.106,0,0,0,0,156.25,0.6694,0,0
user_0072,2024-03-26T00:00:00,0,52,0,10560574,0,0.0036,0,0,0,0,168.9,1.0035,0,0
user_0072,2024-09-07T10:00:00,10,25,0,17402317,0,0.0,0,0,0,0,139.42,0.5935,0,0
user_0072,2024-03-30T20:00:00,20,14,1,20923882,0,0.0,0,0,0,0,140.88,0.6477,0,0
user_0072,2024-12-20T16:00:00,16,2,3,12443997,0,0.0,0,0,0,0,225.34,0.4345,0,0
user_0072,2024-06-20T11:00:00,11,36,14,18294248,1,0.0838,0,0,0,0,128.06,0.8336,0,0
user_0072,2024-05-16T14:00:00,14,133,4,43481036,2,0.172,0,0,0,0,228.77,0.4311,0,0
user_0072,2024-09-16T11:00:00,11,77,6,3298175,0,0.0224,0,0,0,0,182.74,0.6973,0,0
user_0072,2024-03-04T14:00:00,14,29,5,20464841,1,0.0459,0,0,0,0,195.06,0.7079,0,0
user_0072,2024-10-05T08:00:00,8,16,6,23117617,1,0.1583,0,0,1,0,176.8,0.6365,0,0
user_0072,2024-09-01T21:00:00,21,1,5,12985735,0,0.0,0,0,0,1,192.08,0.1933,0,0
user_0072,2024-11-11T19:00:00,19,132,16,2397650,1,0.1471,0,0,0,0,201.95,1.0202,0,0
user_0072,2024-08-07T03:00:00,3,81,5,13592213,4,0.1242,0,0,0,0,144.04,0.584,0,0
user_0072,2024-01-13T05:00:00,5,37,2,12742692,1,0.0017,0,0,0,0,204.35,0.1398,0,0
user_0072,2024-04-23T21:00:00,21,62,15,37010654,0,0.0023,0,0,0,0,111.29,0.9029,0,0
user_0072,2024-12-25T03:00:00,3,135,11,22537986,1,0.0979,0,0,0,0,116.61,1.3865,0,0
user_0072,2024-07-11T14:00:00,14,23,5,13974686,0,0.045,0,0,0,0,145.03,0.8857,0,0
user_0072,2024-08-08T22:00:00,22,44,6,47800271,1,0.0001,0,0,0,0,134.44,0.9618,0,0
user_0072,2024-10-11T14:00:00,14,60,8,14639866,0,0.0649,0,0,0,0,168.96,0.765,0,0
user_0072,2024-02-23T10:00:00,10,57,5,37823960,1,0.0,0,0,0,0,196.56,0.6034,0,0
user_0072,2024-02-06T06:00:00,6,133,1,17152184,0,0.0004,0,0,0,0,142.69,0.6892,0,0
user_0072,2024-02-27T07:00:00,7,56,4,48989333,0,0.0085,0,0,0,0,108.91,0.7236,0,0
user_0072,2024-01-09T10:00:00,10,103,9,20938169,0,0.1874,0,0,0,0,207.82,0.8102,0,0
user_0072,2024-04-26T08:00:00,8,38,3,6288649,3,0.0585,0,0,0,0,215.19,0.9297,0,0
user_0072,2024-03-06T15:00:00,15,33,5,16867471,2,0.0,0,0,0,0,224.39,0.5248,0,0
user_0072,2024-01-23T05:00:00,5,23,12,33741299,1,0.0212,0,0,0,0,221.56,0.5828,0,0
user_0072,2024-08-12T16:00:00,16,71,9,51505020,1,0.0658,0,0,0,0,190.91,0.8554,0,0
user_0072,2024-06-18T10:00:00,10,91,0,1580752,0,0.0908,0,0,0,0,106.61,0.6677,0,0
user_0072,2024-06-14T15:00:00,15,62,6,68968215,0,0.0364,0,0,0,0,196.26,0.4897,0,0
user_0072,2024-02-24T11:00:00,11,15,8,11753053,0,0.0,0,0,0,0,257.66,0.4673,0,0
user_0072,2024-04-30T07:00:00,7,65,1,12614971,1,0.0655,0,0,0,0,128.44,0.8318,0,0
user_0072,2024-11-29T01:00:00,1,164,0,61445225,2,0.0636,0,0,0,0,207.48,0.7938,0,0
user_0072,2024-01-12T00:00:00,0,78,5,40521963,0,0.0,0,0,0,0,96.41,0.7208,0,0
user_0072,2024-04-22T13:00:00,13,8,2,29047689,0,0.0,0,0,0,0,144.82,0.6531,0,0
user_0072,2024-01-08T02:00:00,2,75,9,235168599,0,0.0007,0,0,0,0,176.87,0.7674,1,0
user_0072,2024-12-22T14:00:00,14,74,2,38303767,2,0.0916,0,0,0,0,102.98,0.8274,0,0
user_0072,2024-02-29T15:00:00,15,44,13,28627738,0,0.0772,0,0,0,0,176.79,0.6425,0,0
user_0072,2024-06-06T00:00:00,0,31,4,970704,1,0.0305,0,0,0,0,249.37,0.6852,0,0
user_0072,2024-02-03T12:00:00,12,62,3,4075649,1,0.0952,0,0,0,0,147.75,0.7924,0,0
user_0072,2024-07-31T09:00:00,9,48,13,19399579,2,0.0625,0,0,0,0,187.94,0.5172,0,0
user_0072,2024-04-30T14:00:00,14,14,9,45631721,0,0.0,0,0,0,0,172.07,0.661,0,0
user_0072,2024-04-29T11:00:00,11,115,1,16346493,4,0.0439,0,0,0,0,208.07,0.6145,0,0
user_0072,2024-05-23T01:00:00,1,37,139,383289103,0,0.0,0,0,0,0,180.04,0.6565,1,0
user_0072,2024-03-31T18:00:00,18,91,3,57306,1,0.1425,0,0,0,0,126.06,0.4245,0,0
user_0072,2024-07-18T09:00:00,9,37,4,33628533,0,0.1948,0,0,0,0,146.22,1.234,0,0
user_0072,2024-06-22T02:00:00,2,46,2,12803547,0,0.0379,0,0,0,0,109.63,0.6197,0,0
user_0072,2024-10-01T20:00:00,20,58,7,14872776,1,0.0,0,0,0,0,131.46,0.6495,0,0
user_0072,2024-03-05T13:00:00,13,81,14,32307974,2,0.106,0,0,0,0,122.66,0.5746,0,0
user_0072,2024-09-02T15:00:00,15,52,1,11704274,2,0.0,1,0,0,0,179.53,1.0716,0,0
user_0072,2024-08-29T09:00:00,9,111,5,28857552,2,0.1609,0,0,0,0,119.05,0.9445,0,0
user_0072,2024-08-26T01:00:00,1,14,10,18292715,0,0.1131,0,0,0,0,221.13,0.8163,0,0
user_0072,2024-09-20T22:00:00,22,51,9,27088634,1,0.0,0,0,0,0,178.56,0.7155,0,0
user_0072,2024-02-19T08:00:00,8,70,10,41828180,0,0.0856,0,0,0,0,152.76,0.7346,0,0
user_0072,2024-03-22T11:00:00,11,41,6,29229956,0,0.0914,0,0,0,0,216.45,0.9346,0,0
user_0072,2024-12-20T17:00:00,17,4,0,7883661,0,0.013,0,0,0,0,219.65,0.585,0,0
user_0072,2024-03-15T17:00:00,17,42,7,21659410,2,0.0,0,0,0,0,149.3,1.1223,0,0
user_0072,2024-08-05T08:00:00,8,57,1,13956138,1,0.2021,0,0,0,0,144.35,0.8058,0,0
user_0072,2024-12-06T07:00:00,7,14,11,43133821,0,0.1078,0,0,0,0,123.75,1.0213,0,0
user_0072,2024-10-12T21:00:00,21,59,6,24657714,3,0.0,0,0,0,0,146.36,1.0097,0,0
